_id,PROVINCIE,BEVOEGD GEZAG NUMMER,BRIN NUMMER,VESTIGINGSNUMMER,VESTIGINGSNAAM,STRAATNAAM,HUISNUMMER-TOEVOEGING,POSTCODE,PLAATSNAAM,GEMEENTENUMMER,GEMEENTENAAM,DENOMINATIE,TELEFOONNUMMER,INTERNETADRES,STRAATNAAM CORRESPONDENTIEADRES,HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES,POSTCODE CORRESPONDENTIEADRES,PLAATSNAAM CORRESPONDENTIEADRES,NODAAL GEBIED CODE,NODAAL GEBIED NAAM,RPA-GEBIED CODE,RPA-GEBIED NAAM,WGR-GEBIED CODE,WGR-GEBIED NAAM,COROPGEBIED CODE,COROPGEBIED NAAM,ONDERWIJSGEBIED CODE,ONDERWIJSGEBIED NAAM,RMC-REGIO CODE,RMC-REGIO NAAM
68,Drenthe,40655,03GR,03GR00,Het Mozaiek,De Stok,4,7913RE,HOLLANDSCHEVELD,118,HOOGEVEEN,Protestants-Christelijk,528343291,www.pcbshetmozaiek.nl,Postbus,30,7913ZG,HOLLANDSCHEVELD,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
69,Drenthe,40655,03GR,03GR01,Het Mozaiek,Zuideropgaande,150,7913TR,HOLLANDSCHEVELD,118,HOOGEVEEN,Protestants-Christelijk,528361512,"",Postbus,30,7913ZG,HOLLANDSCHEVELD,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
70,Drenthe,40888,04FH,04FH00,Sint Theresiaschool,Kerkweg,4,7741PJ,COEVORDEN,109,COEVORDEN,Rooms-Katholiek,524514782,"",Kerkweg,4,7741PJ,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
71,Drenthe,40888,04ZO,04ZO00,Sint Willibrordus,Thorbeckestraat,1,7742AJ,COEVORDEN,109,COEVORDEN,Rooms-Katholiek,524513531,www.willibrordusschool.nl,Thorbeckestraat,1,7742AJ,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
72,Drenthe,40888,06GS,06GS00,K B S De Plataan,Vledderstraat,3-E,7941LC,MEPPEL,119,MEPPEL,Rooms-Katholiek,522251025,www.kbsdeplataan.nl,Vledderstraat,3-E,7941LC,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
73,Drenthe,40888,06MU,06MU00,R.K. Basisschool Titus Brandsma,Herman Bavinckstraat,1,7901BS,HOOGEVEEN,118,HOOGEVEEN,Rooms-Katholiek,528264115,www.tbschool.nl,Herman Bavinckstraat,1,7901BS,HOOGEVEEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
74,Drenthe,40888,06QQ,06QQ00,St Franciscussch,Zuidersloot,61,7765AG,WEITEVEEN,114,EMMEN,Rooms-Katholiek,524541495,"",Zuidersloot,61,7765AG,WEITEVEEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
75,Drenthe,40888,06SF,06SF00,Sint Gerardus Majella School,Europaweg,149,7766AE,NIEUW-SCHOONEBEEK,114,EMMEN,Rooms-Katholiek,524541403,"",Europaweg,149,7766AE,NIEUW-SCHOONEBEEK,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
76,Drenthe,40888,07QO,07QO00,Rooms Katholieke Basisschool Panta Rhei,Jan van Scorelstraat,9,7741XM,COEVORDEN,109,COEVORDEN,Rooms-Katholiek,524513467,www.pantarheischool.nl,Jan van Scorelstraat,9,7741XM,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
77,Drenthe,40888,23VG,23VG00,Montessorischool Het Element,De Karn,5,7908NX,HOOGEVEEN,118,HOOGEVEEN,Algemeen bijzonder,528220300,"",Postbus,2132,7900BC,HOOGEVEEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
78,Drenthe,41052,03LC,03LC00,Christelijke Basisschool De Fontein,Westrupstraat,10,7841AZ,SLEEN,109,COEVORDEN,Protestants-Christelijk,591361910,www.fonteinsleen.nl,Westrupstraat,10,7841AZ,SLEEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
79,Drenthe,41052,05OD,05OD00,Protestants Christelijk Basisschool De Wegwijzer,Schoolweg,2,7917PX,GEESBRUG,109,COEVORDEN,Protestants-Christelijk,524291600,www.wegwijzergeesbrug.nl,Schoolweg,2,7917PX,GEESBRUG,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
80,Drenthe,41052,06ZY,06ZY00,Christelijke Basisschool de Schutse,Paardelandsdrift,9,7854PR,AALDEN,109,COEVORDEN,Protestants-Christelijk,591371898,www.cbsdeschutse.nl,Paardelandsdrift,9,7854PR,AALDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
81,Drenthe,41052,07WO,07WO00,Christelijke Basisschool De Slagkrooie,Ringstraat,22,7848BW,SCHOONOORD,109,COEVORDEN,Protestants-Christelijk,591382412,www.cbsdeslagkrooie.nl,Ringstraat,22,7848BW,SCHOONOORD,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
82,Drenthe,41052,08CT,08CT00,Willem Alexanderschool,Oranjestraat,2,7753TK,DALERPEEL,109,COEVORDEN,Protestants-Christelijk,524571956,www.waschooldp.nl,Oranjestraat,2,7753TK,DALERPEEL,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
83,Drenthe,41052,10YA,10YA00,Mijndert van der Thynenschool,Jan van Scorelstraat,11,7741XM,COEVORDEN,109,COEVORDEN,Protestants-Christelijk,524513283,www.mvdthijnenschool.nl,Jan van Scorelstraat,11,7741XM,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
84,Drenthe,41052,11LS,11LS00,Paul Krugerschool,van Heutszsingel,9,7741ER,COEVORDEN,109,COEVORDEN,Protestants-Christelijk,524516182,www.paulkrugerschool.nl,van Heutszsingel,9,7741ER,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
85,Drenthe,41052,11WZ,11WZ00,Dr. Picardtschool,van Pallandtlaan,7,7742WJ,COEVORDEN,109,COEVORDEN,Protestants-Christelijk,524512148,www.drpicardt.nl,van Pallandtlaan,7,7742WJ,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
86,Drenthe,41196,04VK,04VK00,Christelijke Basisschool De Wel,Burg. Haitsmalaan,7,7948AE,NIJEVEEN,119,MEPPEL,Protestants-Christelijk,522490461,www.cbsdewel.nl,Burg. Haitsmalaan,7,7948AE,NIJEVEEN,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
87,Drenthe,41196,05NN,05NN00,Christelijke Basisschool De Fontein,Heuvelenweg,22-B,7991CL,DWINGELOO,1701,WESTERVELD,Protestants-Christelijk,521593196,www.cbsdefonteindwingeloo.nl,Heuvelenweg,22-B,7991CL,DWINGELOO,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
88,Drenthe,41196,05RN,05RN00,Protestants Christelijke Basisschool Nyensleek,Hoofdweg,136,8383EK,NIJENSLEEK,1701,WESTERVELD,Protestants-Christelijk,521381885,www.debroncbs.nl,Hoofdweg,136,8383EK,NIJENSLEEK,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
89,Drenthe,41196,05SE,05SE00,School met de Bijbel De Akker,Hoogeveenseweg,28,7933PG,PESSE,118,HOOGEVEEN,Protestants-Christelijk,528262566,www.deakkerpesse.nl,Hoogeveenseweg,28,7933PG,PESSE,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
90,Drenthe,41196,05SX,05SX00,Protestants Christelijke Basisschool De Arendsvleugel,Bleekhof,2,7961AW,RUINERWOLD,1690,DE WOLDEN,Protestants-Christelijk,522481344,www.dearendsvleugel.nl,Bleekhof,2,7961AW,RUINERWOLD,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
91,Drenthe,41196,07LB,07LB00,Basisschool Roosjen,Hoofdstraat,23,7981AC,DIEVER,1701,WESTERVELD,Protestants-Christelijk,521591513,www.roosjenschool.nl,Hoofdstraat,23,7981AC,DIEVER,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
92,Drenthe,41196,08PR,08PR00,Prins Johan Frisoschool voor Christelijk Basisonderwijs,Prinses Christinalaan,8,7958SK,KOEKANGE,1690,DE WOLDEN,Protestants-Christelijk,522451384,www.johanfrisoschool.nl,Prinses Christinalaan,8,7958SK,KOEKANGE,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
93,Drenthe,41196,09NT,09NT00,K.C. C.B.S. De Heidevlinder,Heidelaan,1,7921EA,ZUIDWOLDE DR,1690,DE WOLDEN,Protestants-Christelijk,528372772,www.cbsdeheidevlinder.nl,Heidelaan,1,7921EA,ZUIDWOLDE DR,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
94,Drenthe,41551,03RZ,03RZ00,Christelijke Nationale Basisschool De Bron,Ganzenroer,2,7833GH,NIEUW-AMSTERDAM,114,EMMEN,Protestants-Christelijk,591551293,www.cbs-debron.nl,Ganzenroer,2,7833GH,NIEUW-AMSTERDAM,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
95,Drenthe,41551,04LL,04LL00,'t Twiespan,Vredenveld,78,7824CJ,EMMEN,114,EMMEN,Protestants-Christelijk,591622409,www.twiespan.nl,Vredenveld,78,7824CJ,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
96,Drenthe,41551,04WD,04WD00,Protestants Christelijke Basisschool Willem Alexander,Verlengde Vaart NZ,37,7887EE,ERICA,114,EMMEN,Protestants-Christelijk,591301623,www.willem-alexander-erica.nl,Verlengde Vaart NZ,37,7887EE,ERICA,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
97,Drenthe,41551,04XB,04XB00,Basisschool De Bentetop,Weerdingerkanaal ZZ,163,7831AK,NIEUW-WEERDINGE,114,EMMEN,Protestants-Christelijk,591521405,www.bentetop.nl,Weerdingerkanaal ZZ,163,7831AK,NIEUW-WEERDINGE,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
98,Drenthe,41551,05KX,05KX00,cb de Zwaluw,Zandpolstraat,9,7764AK,ZANDPOL,114,EMMEN,Protestants-Christelijk,591552655,www.cbdezwaluw.nl,Zandpolstraat,9,7764AK,ZANDPOL,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
99,Drenthe,41551,06KW,06KW00,Het Anker Protestants Christelijke Jenaplanschool,Distelvink,107,7827DD,EMMEN,114,EMMEN,Protestants-Christelijk,591630597,www.hetankeremmen.nl,Distelvink,107,7827DD,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
100,Drenthe,41551,07NY,07NY00,Groen van Prinstererschool,Dr. H. Blinkstraat,5,7815VH,EMMEN,114,EMMEN,Protestants-Christelijk,591612464,"",Dr. H. Blinkstraat,5,7815VH,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
101,Drenthe,41551,07OY,07OY00,Christelijk Basisschool De Oliebron,Europaweg,145,7761AC,SCHOONEBEEK,114,EMMEN,Protestants-Christelijk,524531812,www.cbdeoliebron.nl,Europaweg,145,7761AC,SCHOONEBEEK,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
102,Drenthe,41551,11CZ,11CZ00,Het Palet,Geuzingerbrink,70,7812NX,EMMEN,114,EMMEN,Protestants-Christelijk,591647653,www.cbshetpalet.nl,Geuzingerbrink,70,7812NX,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
103,Drenthe,41551,11XJ,11XJ00,Protestants Christelijke Basisschool de Triangel,Kanaal A NZ,191,7881KS,EMMER-COMPASCUUM,114,EMMEN,Protestants-Christelijk,591351570,www.cbs-detriangel.nl,Kanaal A NZ,191,7881KS,EMMER-COMPASCUUM,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
104,Drenthe,41551,11XM,11XM00,De Brug,Derksweg,264,7891PR,KLAZIENAVEEN,114,EMMEN,Protestants-Christelijk,591312021,www.cbdebrug.nl,Derksweg,264,7891PR,KLAZIENAVEEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
105,Drenthe,41551,12GT,12GT00,Basisschool Braakhekke,Spoel,19,7881BH,EMMER-COMPASCUUM,114,EMMEN,Protestants-Christelijk,591357346,"",Spoel,19,7881BH,EMMER-COMPASCUUM,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
106,Drenthe,41551,12GW,12GW00,De Kap,De Kap,14,7891LX,KLAZIENAVEEN,114,EMMEN,Protestants-Christelijk,591312054,"",De Kap,14,7891LX,KLAZIENAVEEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
107,Drenthe,41551,30AF,30AF00,CB Het Talent,Zandzoom,19,7814VH,EMMEN,114,EMMEN,Interconfessioneel,591632273,www.hettalent.com,Zandzoom,19,7814VH,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
108,Drenthe,41571,10ID,10ID00,CBS De Parel,Dreesdestraat,40,9301GG,RODEN,1699,NOORDENVELD,Protestants-Christelijk,505017344,www.parel.pentaprimair.nl,Dreesdestraat,40,9301GG,RODEN,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe
109,Drenthe,41571,10YO,10YO00,CBS De Hoeksteen,Slangenborg,1,9301VC,RODEN,1699,NOORDENVELD,Protestants-Christelijk,505018556,hoeksteen.pentaprimair.nl,Slangenborg,1,9301VC,RODEN,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe
110,Drenthe,41624,06MY,06MY00,Basisschool De Rank,Hagedoorn,2,7822CC,EMMEN,114,EMMEN,Gereformeerd vrijgemaakt,591615518,www.gbsderankemmen.nl,Hagedoorn,2,7822CC,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
111,Drenthe,41629,04HW,04HW00,Basisschool Commissaris Gaarlandt,Rembrandtstraat,2,7948AW,NIJEVEEN,119,MEPPEL,Openbaar,522491618,www.obscommissarisgaarlandt.nl/,Rembrandtstraat,2,7948AW,NIJEVEEN,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
112,Drenthe,41629,13AA,13AA00,OBS Sprinkels,Zuiderlaan,197-B,7944EE,MEPPEL,119,MEPPEL,Openbaar,522799111,www.obssprinkels.nl,Zuiderlaan,197-B,7944EE,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
113,Drenthe,41629,13PS,13PS00,Openbare Basisschool De Woldstroom,Woldkade,1-A,7942AH,MEPPEL,119,MEPPEL,Openbaar,522252124,www.obsdewoldstroom.nl,Woldkade,1-A,7942AH,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
114,Drenthe,41629,13TT,13TT00,De IJsvogel,Engelgaarde,33,7943LD,MEPPEL,119,MEPPEL,Openbaar,522260651,"",Engelgaarde,33,7943LD,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
115,Drenthe,41630,03EJ,03EJ00,De Smeltkroes,Brugstraat,22,7852TJ,WEZUP,109,COEVORDEN,Openbaar,591372813,www.desmeltkroes.nl,Witte Zandpad,1,7854TW,AALDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
116,Drenthe,41630,06BR,06BR00,Openbare Basisschool De Anwende,Paardelandsdrift,5,7854PR,AALDEN,109,COEVORDEN,Openbaar,591371677,www.anwende.nl,Paardelandsdrift,5,7854PR,AALDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
117,Drenthe,41630,09HH,09HH00,Basisschool De Akker,Oldenhoffstraat,5,7841AJ,SLEEN,109,COEVORDEN,Openbaar,591361766,"",Oldenhoffstraat,5,7841AJ,SLEEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
118,Drenthe,41630,10CY,10CY00,Basisschool De Vlinderhof,Odoornerweg,8,7846TA,NOORD-SLEEN,109,COEVORDEN,Openbaar,591361680,www.obsdevlinderhof.nl,Odoornerweg,8,7846TA,NOORD-SLEEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
119,Drenthe,41630,11IS,11IS00,Burgemeester van Royenschool,Sportparklaan,20,7848BB,SCHOONOORD,109,COEVORDEN,Openbaar,591381262,www.vanroyenschool.nl,Sportparklaan,20,7848BB,SCHOONOORD,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
120,Drenthe,41630,18NC,18NC00,Burg Wessels Boerschool,Molenwijk,4,7751CG,DALEN,109,COEVORDEN,Openbaar,524551433,"",Molenwijk,4,7751CG,DALEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
121,Drenthe,41630,18OE,18OE00,Openbare Basisschool De Zwarm,Coevorderstraatweg,6,7917PR,GEESBRUG,109,COEVORDEN,Openbaar,524291300,www.dezwarm.nl,Coevorderstraatweg,6,7917PR,GEESBRUG,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
122,Drenthe,41630,18OH,18OH00,Marke-School,Middendorp,32,7754MB,WACHTUM,109,COEVORDEN,Openbaar,524552206,www.markeschool.nl,Middendorp,32,7754MB,WACHTUM,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
123,Drenthe,41630,18OQ,18OQ00,Openbare Basisschool de Wilhelminaschool,Jan van Scorelstraat,13,7741XM,COEVORDEN,109,COEVORDEN,Openbaar,524512485,www.dewilhelminaschool.nl,Jan van Scorelstraat,13,7741XM,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
124,Drenthe,41630,18PP,18PP00,Stidal-School,Hoofdstraat,144,7755NN,DALERVEEN,109,COEVORDEN,Openbaar,524221261,www.stidalschool.nl,Hoofdstraat,144,7755NN,DALERVEEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
125,Drenthe,41630,18PV,18PV00,Openbare Basisschool Buitenvree,van Pallandtlaan,5,7742WJ,COEVORDEN,109,COEVORDEN,Openbaar,524512232,www.obsbuitenvree.nl,van Pallandtlaan,5,7742WJ,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
126,Drenthe,41630,18QW,18QW00,Parkschool voor Openbare Basisschool,Poppenharelaan,1-3,7741CS,COEVORDEN,109,COEVORDEN,Openbaar,524512567,www.parkschool.nl,Poppenharelaan,1-3,7741CS,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
127,Drenthe,41630,18RQ,18RQ00,Obs De Woert,Beatrixlaan,25,7861AG,OOSTERHESSELEN,109,COEVORDEN,Openbaar,524581778,www.obsdewoert.nl,Beatrixlaan,25,7861AG,OOSTERHESSELEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe
128,Drenthe,41632,06EP,06EP00,Kindcentrum Kornalijn,Emmastraat,43,7941HN,MEPPEL,119,MEPPEL,Gereformeerd vrijgemaakt,522253644,www.kindcentrumkornalijn.nl,Emmastraat,43,7941HN,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe
129,Drenthe,41632,15BQ,15BQ00,Het Koraal,Beukemastraat,44,7906AN,HOOGEVEEN,118,HOOGEVEEN,Gereformeerd vrijgemaakt,528267382,www.basisschoolhetkoraal.nl,Beukemastraat,44,7906AN,HOOGEVEEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
130,Drenthe,41803,23DR,23DR00,Basisschool Eben Haezer,Eenendertigste Wijk-N,1,7913AA,HOLLANDSCHEVELD,118,HOOGEVEEN,Reformatorisch,528343536,www.ebenhaezer-school.nl,Eenendertigste Wijk-N,1,7913AA,HOLLANDSCHEVELD,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe
131,Drenthe,41812,07GE,07GE00,Openbare Basisschool De Meenthe,Floralaan,1-A,9421NP,BOVENSMILDE,1731,MIDDEN-DRENTHE,Openbaar,592412973,www.kitsprimair.nl/demeenthe,Hofstraat,18,9411LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe
